one,two,three,four,key
0.5120464720709114,0.9936009261818911,0.1314723131917841,0.3050329337595782,C
0.9063463431989979,0.25298351883850045,0.1593040730151779,0.26253662959045343,G
0.16005889573532373,0.2475648438699829,0.3141486931801364,0.26181734108966603,F
0.8397713420853361,0.09125759589375249,0.6063636860934497,0.9425674319149875,C
0.1641447532180581,0.2935572534207066,0.9630993896477562,0.7365841339457094,H
0.36302409677362224,0.9030126480532776,0.22186685759982994,0.7402173080518959,E
0.9976630404550338,0.9127283072852317,0.6357628960724904,0.1722704995523533,B
0.28500889418552977,0.9887762983221389,0.5757136741595371,0.7259441071191969,D
0.5897292648065808,0.7657976933943964,0.5083831235899802,0.7105717928512439,E
0.5285831011951543,0.3168082693191757,0.9232270609135211,0.5226876547647767,C
0.1694784494522289,0.2785158519094002,0.9607878908350845,0.43349364817298175,C
0.40399405509242425,0.5961447152658571,0.2324672145613209,0.32117064523959915,B
0.15534600031932888,0.7292462296076149,0.908693319088112,0.27404947732661367,H
0.7058804481589684,0.2217613817162517,0.018053941714771926,0.5016680867480217,A
0.6716126175867329,0.3791784764725783,0.12890753601781701,0.06646370124418122,B
0.6760477851718417,0.8343624760864635,0.5635020031814055,0.0718685194790395,D
0.1121144762594386,0.3778674464813878,0.8823766485676989,0.7939501779212269,G
0.836886559599439,0.08430137924911663,0.9910987193608247,0.9385382324348625,H
0.5217579979797394,0.7208829534690501,0.34710819163811557,0.3971253984362968,C
0.8589840854976482,0.36361034672471837,0.98458926534053,0.7263554446667366,C
0.9884154944541433,0.6903566788042831,0.36699080970402576,0.6184962971838921,C
0.36583076818676263,0.8806334209807989,0.9277898545513473,0.7913722070387819,B
0.041679537592225424,0.496152795129132,0.036735179231722204,0.12368967065086622,D
0.7016678018395099,0.3941996197457929,0.5315506882158879,0.4175858056364351,E
0.4234190713995021,0.8989008934706623,0.861522517876735,0.2721988560107922,F
0.9422117472935718,0.11770694382549263,0.3455568077176465,0.5027263549900627,E
0.8321073242926401,0.3802158489715579,0.3694142571982427,0.6729962417573896,C
0.7896228726477456,0.5742330482189603,0.9037780850863215,0.5883072972041689,H
0.12077802217067479,0.9415009811447591,0.19845553187330023,0.1698521946998668,H
0.9111229799674048,0.8651517008693553,0.461195254642805,0.8456784437968367,F
0.22247718489838741,0.18529590406093654,0.66678479838173,0.1470203832232,B
0.6166167510399208,0.7260838287543883,0.41772961309064405,0.6030270108772998,C
0.015909338600607725,0.525205217851443,0.8641995068435208,0.3264961786818631,E
0.33537979811962215,0.8064633936178607,0.7617148704058296,0.6693642708230687,A
0.6987213725114535,0.5974678819742595,0.2912158673777533,0.10609856378643023,C
0.2345929507134611,0.82675554201278,0.5588738141635459,0.6365348153599804,F
0.37804876430787626,0.17752657751927325,0.7004290191684114,0.6528546130447282,B
0.6680203005555412,0.8174420523599575,0.10215592929497319,0.7590388651789836,B
0.6590494768853401,0.6541770339180826,0.2297336959299202,0.4970149634587052,D
0.4902604694820467,0.8758232716073395,0.11147389023040777,0.6410960873166631,E
0.919064659519871,0.4777646189207062,0.9676547187942804,0.22211926008477934,F
0.2769606052166047,0.06510077116102386,0.11036027429509365,0.23294481719258886,D
0.19009042599435522,0.039451485059422864,0.3650009499025624,0.8172688009703839,H
0.6211482057320401,0.13410665998515914,0.785436888525232,0.9275484231310738,H
0.1802157021363896,0.4301113548767822,0.7173641939082033,0.3466973101567993,G
0.007787439921792205,0.24638551898535743,0.4270286970468925,0.043180822720648826,E
0.39023243298669386,0.23928718333681653,0.5708683781382665,0.0012072677349804772,G
0.6030072058645641,0.18890371987103227,0.8366005088432765,0.08409481416414877,D
0.3453100772571417,0.805111244257931,0.1282245430373995,0.6256003390019378,H
0.5893508249922637,0.4559584188111132,0.31655127286753815,0.36804511215629476,B
0.4670782413865624,0.9401942250480779,0.1174045841410557,0.9579793703168681,G
0.8835489466577535,0.19522809037802746,0.7895670788821837,0.9262012063157972,B
0.9952367839887188,0.6339523206285728,0.7392801261864063,0.6744459633784671,G
0.3761136435925143,0.2553606080549291,0.7850737841119589,0.16539811732731202,A
0.9169271028491672,0.2697289498469728,0.7849476479217632,0.8118541577188583,D
0.35166400158317923,0.09372023630966242,0.7189608579249912,0.9974497564001117,H
0.21680502506848476,0.3610930490992764,0.39416724310460693,0.350104138453461,D
0.14041967738196082,0.07965138159026253,0.30726437333445866,0.6446600022077841,B
0.5085294401806151,0.30066035050536744,0.48868976448262536,0.29332541274028723,D
0.7068929324617094,0.33199308052242127,0.04941079965221762,0.09587371776372466,B
0.2730739516963189,0.3773955173397463,0.8863814261822532,0.1451593752492495,H
0.3230475712437384,0.8209285248518442,0.11000517773970397,0.3332762619666969,F
0.7770917722541502,0.17424058261143238,0.16510603343733632,0.7676018815318837,C
0.31908850769639563,0.24524394210278677,0.969651541244064,0.9267238432176707,D
0.9810725714500924,0.16512207935224643,0.3326014711131732,0.03529881193446094,C
0.8652683963377931,0.01303974051257717,0.8291679830332125,0.24409938364937567,A
0.5748674227804186,0.3357230674001812,0.07265693428327014,0.739599502537625,A
0.24365027962972996,0.5653404743487072,0.9695619064492466,0.18571051386948056,D
0.7115044920494555,0.8084586407942718,0.7744542360891478,0.4025077222921638,E
0.4458573729767754,0.07640111443249886,0.19855626634604617,0.41571517623465426,H
0.7425063646643247,0.24234781300408315,0.37456616476244986,0.9874047950972077,B
0.6720047796172292,0.3515736953058518,0.22937621215619186,0.624524815262195,B
0.8044698132307678,0.35958750030556286,0.7475182671121435,0.31997634176626555,D
0.9464433772385082,0.17282430735616816,0.3021657379094872,0.8550460118317059,A
0.22743229828636224,0.7783004563393965,0.7356067397073317,0.6684108469211062,H
0.3133776598824046,0.1921875271694291,0.6583455223612078,0.29832434969055144,B
0.6204245762535374,0.5830071391101082,0.12333560794427278,0.6723621357913662,G
0.22570013104312558,0.41363490956486815,0.9570883137345723,0.7368363714403089,G
0.5269486957716769,0.6725224421840841,0.9391196388467805,0.8329287538140818,F
0.016368888690458383,0.14339985380370224,0.5280152179130638,0.9766832669185362,A
0.5878940397342257,0.3657807094005562,0.6277878026315451,0.5559210683232255,H
0.7914750267530917,0.1984110229853585,0.8129247829708622,0.241172086396633,E
0.3900179470976901,0.8184666122803095,0.02599107185134031,0.16919888487639645,A
0.6759798229568026,0.23524233145855433,0.13853742457571105,0.7141622363449106,D
0.020021937784052035,0.7824478585441507,0.24435987847816198,0.14394306263116285,D
0.8533740511700425,0.08700701206988137,0.6357357164684261,0.4639656830279467,E
0.3606014746318782,0.5081784927814311,0.23405082639686292,0.3856011123310784,C
0.8614286999217072,0.3279127525494693,0.9465005569687724,0.15670463206746388,A
0.7104496530492311,0.8352116206799521,0.6511718540250863,0.20814079321304635,G
0.47306631083152995,0.21274144266590045,0.2491037201517119,0.8554378880551519,C
0.15796219719297844,0.3206869612290816,0.42865944077986085,0.3047873738428172,C
0.4738912884985267,0.5650204194124121,0.4671628050642791,0.8747597047819604,D
0.34027748818961145,0.9279421387803185,0.3468134435766822,0.7675386974458033,H
0.21582660399520304,0.6574573036148842,0.421977030848802,0.45967803264030915,B
0.021497322110948125,0.5038150464027574,0.7716137969423398,0.2788439935361108,G
0.35851394714712137,0.6086011236193446,0.8605586702336268,0.15480740435800344,A
0.4039440131442962,0.13314724005327339,0.8666835522278273,0.36809669781405474,E
0.4485627244968624,0.6959701872895427,0.9417125817598748,0.2744515994636433,B
0.7083634032872109,0.4300284889163385,0.909579533498459,0.1401134394740654,H
0.682530392942748,0.586832711352692,0.963486963655652,0.9964065019103545,G
0.07275120265040458,0.8189317949001138,0.7803526950082705,0.36509738853773566,B
0.4429074417810974,0.17677532117920758,0.7552279914465734,0.6785419115051612,H
0.006682836640268253,0.6741345173517347,0.40565924063670544,0.7969223988066221,A
0.6446025503515527,0.11633332905524874,0.8800046055969082,0.1698165274539296,C
0.8063652543119745,0.08554713190640706,0.9205972828416662,0.29504280271582095,G
0.31908547133645104,0.373822184956188,0.9298339906394972,0.3336924684938114,C
0.2413932610050401,0.6441214030617353,0.6064323359872973,0.0711854130789632,E
0.0784745393828884,0.7708215590195269,0.7685749325751157,0.7674549994070624,C
0.04471283358883438,0.7588194246898264,0.2826670548354546,0.17086596142953925,G
0.4350075997172408,0.6540659479717927,0.2528405387670535,0.14955955868194992,H
0.9603114948244088,0.3261286987339935,0.6580476164336349,0.01792331497675026,H
0.7489670429863303,0.17395401144824607,0.7643854156430762,0.2827464435315019,F
0.8969121832429676,0.8226924871348469,0.4236453283860795,0.9181937470147423,H
0.1454799491530553,0.7295518593845898,0.33811842233011447,0.04095736658837357,F
0.7894022653774216,0.7519761887679569,0.368253624748054,0.9468200116946054,C
0.8199222480804971,0.5266986071685731,0.07282950613688088,0.59271558450888,F
0.9915458820495033,0.48972981424991546,0.4550799415267902,0.33722469813094524,F
0.8034506013686663,0.9686773019901209,0.5645684449339174,0.8352487955910477,D
0.624767141396286,0.1411455246636848,0.6194599221337043,0.7050205640877567,F
0.43116541779913486,0.7012551763406408,0.7972828811270523,0.42175608867947134,H
0.05373869551585175,0.7372073313783655,0.2675636794810943,0.17654665075805953,H
0.6593222447407854,0.29744784709953553,0.3746252806990644,0.5757209446708378,C
0.9479472817012259,0.6298959646567905,0.663768642831207,0.45730823938584186,D
0.6208404153053003,0.22098347454533163,0.054756210261742044,0.29294931825753046,D
0.22447287751314504,0.2942571569597654,0.44808705174670094,0.017922871706509524,H
0.07173675416472802,0.7154983152875101,0.5891049533211176,0.3407642393159742,H
0.29542282024233235,0.922326360842238,0.862787131960542,0.18113684239841987,D
0.5844663463383062,0.47215364494381007,0.4749412518062668,0.38354590030237634,A
0.7708703959324347,0.04746398677660635,0.5996157158109721,0.5357209706746283,G
0.6094818727740929,0.5005354987931446,0.9580372762340595,0.7336117108691464,F
0.8382354633529125,0.5329780529478084,0.7438376945034361,0.6034518937205571,H
0.714890639867658,0.15224550345733479,0.11582315830268719,0.4562310359192032,D
0.8774662268988842,0.07314811928059672,0.8029853019454568,0.585434267148162,D
0.17996251992988876,0.6568559462435227,0.25978688241667447,0.9330542789730581,C
0.29253900150352063,0.08093057857182906,0.714408924253106,0.3977831959354593,C
0.8375539874388168,0.1368278105497761,0.36931785304910314,0.834321572544584,F
0.5723333766238294,0.7697847456257688,0.9338378461947178,0.7758624778351252,D
0.4360984542855867,0.9215799347665876,0.8214617295699517,0.5978128217952022,B
0.8074594100127418,0.7810252361894051,0.4563257946219207,0.06748562429831673,A
0.4155102807243175,0.8165155743829529,0.8282541294203254,0.5923189646970176,A
0.08333588881851528,0.608469716079683,0.3113170242900506,0.44185825772979825,C
0.8390367573471991,0.5553769666480828,0.6402753335260165,0.006781412440085566,H
0.07028506295068848,0.9613472790975823,0.23207365267995095,0.8856391448739773,F
0.5446505573626589,0.8992903304481089,0.1146806175469377,0.8149248028700762,E
0.3177413100535301,0.1962749280981857,0.05927299074143899,0.06567552541838084,B
0.033241705145382605,0.09916302705137403,0.17132385483967727,0.9362819626108773,F
0.5439462821787037,0.21065267640440144,0.12169044072890123,0.8845980994345999,F
0.394997592221479,0.5398530956646349,0.1733222890102475,0.04568118649336672,D
0.8443214374584656,0.7031735572329607,0.9748931939375939,0.10875958182651091,C
0.9804499102862516,0.8477969466986988,0.3855295576054093,0.2815573411083402,C
0.8997500279809635,0.18551344644111012,0.644131143446965,0.6509295723841456,C
0.4055428462708406,0.06310262824580481,0.8795241211743625,0.8246019092318734,H
0.7516921038083466,0.02977182251448829,0.4886762720080815,0.9155019875440348,B
0.19365064688413836,0.24755485432189817,0.22594905557319422,0.5437712429773659,F
0.20435744606159523,0.4333177563655224,0.4228973971500619,0.08028444023314385,D
0.07158162786498301,0.6261185015081497,0.47640433028585094,0.13109722703268512,D
0.5972355996283089,0.02294816735822225,0.963092358131071,0.41774074258359273,B
0.8609663650471823,0.5871942574872768,0.07363840940053001,0.5275489599698333,F
0.18983621125037287,0.8192427143189804,0.6077781180066493,0.28879004313252,D
0.1407577448032079,0.9466864884119762,0.8633004328729421,0.7518834784610239,H
0.4229241724190018,0.895690342524675,0.68711588637646,0.7452850489437587,G
0.7728091540359459,0.08645586439699438,0.12327671661542128,0.5711930080500036,H
0.44595253650360944,0.8558036833107922,0.22074614117763325,0.5003880226895686,H
0.6438238068797284,0.6672701032165941,0.14418849825718805,0.9475511849643935,B
0.06361489785091856,0.7425249420540896,0.9006520097254136,0.8090089996001479,A
0.023514897931375178,0.3696319857357624,0.19884249995113978,0.08705226099703267,B
0.3692359629451284,0.13379513387589692,0.7601295986120404,0.9890992206737356,F
0.41671997017508566,0.09937321177612324,0.32058666566959626,0.3973591565949297,C
0.50721138353675,0.7809229972239681,0.16491106415553636,0.9156603641976043,D
0.9112373912272015,0.8341808923670896,0.8715829708427425,0.9903647242542267,A
0.8304852626550947,0.9992351973088955,0.41053319168276825,0.3072294849679983,H
0.16921461824567607,0.300711447797129,0.2079637542355165,0.6334961613191974,B
0.7076937818538773,0.13728708436611803,0.7593872601164982,0.8530056343765191,G
0.9446615534420363,0.30911517504935415,0.08784916433136825,0.11418633664986888,E
0.9418174364410103,0.8785984155738874,0.6058821294051948,0.6692314746683533,A
0.5881393987222916,0.7306159118478412,0.9444296210681246,0.34297192515667474,D
0.6959709392011241,0.9904549216537333,0.40401941179993994,0.27288855682514157,F
0.07964771316804986,0.19656622657016565,0.6224363729717334,0.2101703877261425,F
0.4500700106587151,0.6698612017971957,0.05558794827186475,0.5984792005268488,E
0.46086875753948253,0.16856067562325572,0.5460040342479123,0.07950746832133115,D
0.7102993227652836,0.21547150219515532,0.2611442321231149,0.47359757401391,H
0.05951483742703434,0.8771057327314996,0.4420596979463759,0.3458427287135155,H
0.5795536374677294,0.4382522464007381,0.7562708845472826,0.11062513517725403,B
0.2867442208251375,0.2458516743522775,0.022928257993027223,0.7522110020382081,A
0.5559917500328057,0.3095473768678061,0.24830672313065627,0.7824994878523418,E
0.503783631642541,0.25422909477269084,0.34307026278050146,0.8430263115474879,D
0.8695012677308667,0.2732552218579165,0.5846442945643251,0.9393727618963948,G
0.04655066627499327,0.048745926896938796,0.022606496662097464,0.30647398113253765,C
0.5163644701751349,0.41094225639216797,0.08480562066917108,0.9014939103216678,E
0.88701263523716,0.8477721924672648,0.5293072742069096,0.9048212555024545,C
0.9802112451964012,0.7675214248385115,0.2275981070671148,0.4424402547703249,C
0.8758870323426888,0.5712357879551834,0.280396881091314,0.1672018121799037,A
0.12175755934763854,0.6924832334387815,0.37692580668065867,0.7098498365151645,F
0.29636601933601747,0.3086847296397851,0.29109969411742087,0.7030153154850899,G
0.48022280541297546,0.19187917500841511,0.23358216186860814,0.8067463635884418,B
0.08415695813993762,0.3145642654164098,0.43972273231967196,0.9292075234098164,F
0.6429825028245814,0.7681894804905544,0.11215724818253248,0.9160548156948705,H
0.5723643144103856,0.9935039162851654,0.43640459502569307,0.4629938852205311,F
0.3729945928824461,0.33926631375461946,0.668333850666183,0.013575697845358947,D
0.8093669319016423,0.14499646712611902,0.6566015171627196,0.7259539856135695,H
0.3851761678049026,0.4442214771171582,0.22174108067278686,0.9403994864664001,H
0.7194891923222637,0.4585939112711793,0.8721124305118135,0.6503180132232848,E
0.5991826600379953,0.12187354489205826,0.3582622705214533,0.1302924297085052,E
0.6795996100730994,0.4880471160229396,0.4314793941263476,0.32331038968728265,A
0.73415217764809,0.6056905696838683,0.060708717183820426,0.4927160778097833,H
0.762298436265579,0.7668136555145999,0.0743934599376932,0.8264578870794703,D
0.6651530831148355,0.788848832525084,0.5180125576809186,0.42627867001885533,A
0.6291498787480921,0.8709211559351344,0.157036370278971,0.911793917914682,E
0.5569023770025706,0.967918201286619,0.10141079360970784,0.15950254656492902,D
0.31930919309387074,0.4068243624390879,0.3164476531399715,0.42965147922895675,G
0.894576778877894,0.8788350860629945,0.9497779067289882,0.5138186276733333,D
0.3988979373605911,0.5485090511599287,0.8677365347358577,0.9173839635309416,F
0.8886580949213958,0.4355711351586278,0.20960075665880162,0.35902000153181235,B
0.6455235036537005,0.8159853729405977,0.6346738822209319,0.1004595122452493,E
0.1897047319349543,0.9962009374211156,0.9467230424339439,0.26521800406536256,H
0.1821298684764121,0.6138733899183443,0.35294189391156783,0.9568678416475301,G
0.3942816462372485,0.6034893810640434,0.6626437979029405,0.28879951316958685,H
0.4059479311573614,0.157428489088419,0.754696120277283,0.028675401176591175,F
0.43934286059044947,0.5593319532996255,0.5812406220294167,0.9580361089160102,H
0.33672958466720093,0.1608916311525831,0.9171811353663852,0.35317223457752234,H
0.7772620532243273,0.6441308948258444,0.12393401862910192,0.1333834851289577,D
0.42374213770422997,0.2986018535630076,0.13182477509213475,0.13139159626281505,H
0.6753660994159991,0.52350893487992,0.6031086879845614,0.2826164052521166,D
0.17693191027312571,0.6378716856115196,0.6834803136367611,0.5715116915714413,D
0.9216096460014124,0.48815106115473705,0.18881392704084332,0.793322806560786,H
0.579194996764947,0.2707057113426887,0.5987720960176034,0.626491536953761,C
0.5422289481722696,0.2673815848800455,0.09311566717072084,0.6912657716552432,G
0.9717922778078517,0.4071918886648067,0.8571757278694565,0.08963105264146598,F
0.45248427619393017,0.7669415698729057,0.347626634211037,0.7716124313889698,B
0.5152854878382342,0.860547303983064,0.002869661292499437,0.5554449675847204,H
0.9655208326191134,0.2394980399164819,0.09194547412723675,0.44483795269146464,H
0.16677449087035623,0.48805502080677987,0.29381471312062424,0.06901155314055862,H
0.3815534936821787,0.024820498729120732,0.7277771552532634,0.11316224596103319,G
0.12262262924009437,0.35322038045208015,0.9818055039056108,0.6578181645940113,C
0.2808859270590063,0.9772337213792882,0.5653967820792881,0.41477316913868545,F
0.5321371231257662,0.9379233204926324,0.7871031928704139,0.2987306537396621,D
0.4699351754503339,0.7912419750094828,0.3484625144753333,0.6099238886879267,H
0.02585167590539139,0.556428831636846,0.2967199985676712,0.4834225947599874,D
0.22030306579978243,0.022488306234303868,0.7419543110935033,0.14184997178086967,D
0.9093311188328557,0.9859386407441498,0.9796359126254929,0.43413925380917817,E
0.060590466257096076,0.7073684306179095,0.10042214651111558,0.5478577603342639,E
0.9650045914305365,0.8733464716137744,0.6207701657728889,0.3049758061696334,D
0.37451865469183543,0.689001902819108,0.3616138332577039,0.2700508828106192,F
0.50538982817695,0.30708163411841694,0.13548160665326392,0.4868610124707158,E
0.7062200969065492,0.4572331530132159,0.2355793432064487,0.9791491982134659,F
0.4458172367535763,0.13197451743328192,0.7636109894528469,0.8356099729506966,F
0.033756427719208726,0.289653261493499,0.7356934044518311,0.5401332098003646,E
0.46696753380099165,0.6090992047205522,0.677255544071726,0.7816295747635016,E
0.29115060231041334,0.9910228412504708,0.0699254439763648,0.587599253657929,A
0.1034829392152895,0.5770469501116292,0.5813343315948676,0.030658206873901084,H
0.6730225149043901,0.21487403783997783,0.7318471269310318,0.7722078193320318,C
0.9209823141403326,0.9796754493761234,0.6845605048610467,0.7934595215080323,H
0.27210323295701777,0.39500273496418536,0.04397817109584745,0.31051259216506677,C
0.7524888963126491,0.7404390418392678,0.7971322114812428,0.6494090327213544,F
0.25541602676139086,0.8853955522713418,0.4747817132232537,0.0224488271196851,A
0.02842994540835253,0.5635797794957311,0.597733670661126,0.29985039438522454,D
0.8745558398082776,0.5671345797633491,0.13271347042309778,0.6162594030289529,D
0.7458666883284791,0.12996632515315265,0.17485318857030707,0.7586368981369439,E
0.09320464155636987,0.3396485759788731,0.6849276800167705,0.9184220986219109,E
0.23647931067095873,0.44346755362016843,0.6165254410401269,0.5167316510489754,B
0.1064536269897165,0.16008941267065058,0.18177493881040474,0.039225719956436644,C
0.4289822117359352,0.059574092816839896,0.29171748154602195,0.3098872292843916,H
0.5580395530148871,0.9724423114050821,0.5551325484147337,0.29549857202283925,E
0.01685124295981988,0.33590861575467434,0.5587946953964784,0.869505262236111,G
0.26754854428153196,0.932289148615965,0.5248015026090054,0.4364330929057455,E
0.06114029873973681,0.9373263502068722,0.6276391511593405,0.5989782709411775,D
0.8623903417501433,0.24067206102033278,0.9634671108201984,0.18734241823128606,B
0.2850943859169647,0.970033067913442,0.24438330728065816,0.47782644666157836,D
0.9556499074979985,0.752024249013327,0.706990210720855,0.643853143633392,A
0.47554557365611083,0.79770504499091,0.6499403541790202,0.24359000893072402,D
0.46135007749680235,0.36290798355154996,0.1459837759766861,0.5055641138628449,E
0.4535684513963151,0.3979077418223136,0.22162249890502017,0.7480543222567236,A
0.013339153708488816,0.08223155206191823,0.13278359633869496,0.19417688937738553,D
0.0761659112455152,0.646086403589501,0.02752614551772914,0.87015786245995,B
0.7563307349537649,0.6868925164561739,0.7911568045095555,0.904917262535996,E
0.8118414466044558,0.997518975213334,0.8847540009319097,0.02549824041827986,G
0.6420741021641769,0.3193366429573026,0.8536886227655468,0.3791148683948298,H
0.23850610981176934,0.9723891706245905,0.3835655799516723,0.471428748632974,F
0.9696481591084889,0.3231252653928103,0.677468774501731,0.8774072261048349,D
0.20994285796974832,0.30419167971683014,0.6413753916605671,0.16909968245262985,E
0.05469715504647632,0.09889386818519696,0.7336414224721037,0.7113522408657845,D
0.6384434252459283,0.8904379733955301,0.9457382645245104,0.320579837182261,D
0.1704995322784899,0.36256577811171775,0.3437641936207253,0.6145943985907317,G
0.8074564341016804,0.88589555048651,0.7338457563666201,0.6865723312954541,A
0.6733366629758516,0.6922085286160897,0.8907472374918387,0.04149459645111586,A
0.662531760269554,0.10679389452239085,0.1271093992794089,0.1505032956623611,E
0.1743261454750109,0.9329906825602423,0.2040121326570714,0.090830786783199,E
0.05797473988062285,0.15797533265558328,0.8590818643607898,0.8906829577955057,F
0.03190049311689347,0.1564007371903715,0.24325212448003786,0.7251901007015835,E
0.2602070344565285,0.6841162247173035,0.5151648977821219,0.1870619483842597,C
0.6961480810061462,0.06947539622106957,0.9782841351189652,0.6940796975997214,H
0.6338302488358714,0.3673717961616244,0.36783368465067956,0.6025631585900179,F
0.460096520898568,0.3915825902478095,0.810825590128316,0.4921834386016798,A
0.22983181164577327,0.27775952475807186,0.056775577493656915,0.7263349727706633,F
0.8975051142768808,0.2756442588867448,0.17133650309070259,0.7200524806270463,E
0.6517702587644018,0.49236537914374123,0.35717720880863324,0.9951989976732264,C
0.16611190930907138,0.9135208704243729,0.4892057496028154,0.48004519077764796,F
0.3946288748465996,0.8839314262676544,0.20544519902214087,0.8997285339155008,F
0.11345800398877337,0.8665150693789254,0.2106453984511274,0.2616951585712711,D
0.18233649300830512,0.6615780893932054,0.6321867399853301,0.5171623525500277,H
0.9149721072508101,0.5714819052120482,0.28351148462478903,0.3450450102860043,C
0.9457619013634676,0.3659372078681259,0.05490117580004472,0.2032834427450131,A
0.5352510790293631,0.29116241044247637,0.9539234008331686,0.311439038380656,H
0.41862908448916536,0.38697053151957606,0.4143732071581838,0.2965721771275458,G
0.7719420904414585,0.8782182851342153,0.27073564113625304,0.8357041116638492,A
0.3489983660609949,0.9293732650959902,0.7299506136145778,0.5184897749048949,F
0.486765635267142,0.9519583641031373,0.8608051009820977,0.9363409610946419,B
0.5592217162033831,0.5186319531732673,0.6659657522386246,0.9056494039644328,A
0.4190449673649068,0.9460453450917718,0.6923274961205726,0.9530194919822503,A
0.7274863089769051,0.09391180152913714,0.6712321270642216,0.8365581177246386,H
0.16470673379963652,0.16951610836466946,0.3926331172040567,0.7539334206092981,B
0.8552143974176378,0.06679332144240646,0.41018516894251567,0.9923467857288176,E
0.4313709947519271,0.7456804268157325,0.8121655376850362,0.6517260724051115,B
0.7978209980062986,0.9709866717325889,0.10311295883549565,0.10881182418963486,B
0.9969926622036441,0.026289957874780723,0.249934316698312,0.2932749101391434,A
0.12549531085517063,0.7395462341701239,0.09810875434648358,0.9964578048306239,F
0.775113854949329,0.35982491585026666,0.744047112326419,0.43183967900906717,E
0.46473055125573715,0.9169795351508038,0.8019898435380215,0.18140597443829054,D
0.9324162033075843,0.4296012144767464,0.8294361955270639,0.5996880636066926,D
0.5745349452353792,0.2004169672256173,0.5657246834223921,0.5341742276594974,C
0.5089724312612143,0.2647774633098062,0.29142525315637113,0.5881908053877201,H
0.6073179067046007,0.6144755276995232,0.7303439837313622,0.0591591500560712,B
0.3946828993954138,0.9476105037821385,0.7769190697213323,0.9688759518280542,C
0.40652730593049646,0.03729577199735823,0.5534981321655474,0.21528085507174166,E
0.2566746325494531,0.651194462427077,0.6498933167271393,0.7031953681441258,B
0.04640072661052208,0.5042954485580768,0.09408871536495444,0.8636716285164021,H
0.6773571967403893,0.389744152302562,0.4524982935720603,0.22391445388960896,B
0.763720717494711,0.8600437225402998,0.5631544124045985,0.8933396132928173,B
0.6849031009110929,0.16422939562826122,0.2884422401457528,0.6274586560723202,F
0.42265502136114563,0.16980898361451613,0.8449860330242217,0.45191115146015437,B
0.47971496095424826,0.21184148460994956,0.38255063593888583,0.36348732253537086,B
0.3193063511209574,0.3130404972318108,0.2561292459783119,0.6046291180174419,F
0.5863762250592542,0.061567555408026386,0.07820363404937747,0.5642272253834382,G
0.9666760489278177,0.6381243553366088,0.849976426830352,0.11719737154259835,F
0.871063997385258,0.2655291528098409,0.2168837436457134,0.5407570460823506,F
0.597680432885261,0.9625540909543252,0.9790574574603701,0.801098797164286,B
0.9518409482305837,0.6628620773991337,0.012558065953980457,0.4031028582191871,E
0.4395166092225008,0.8621694713269865,0.8499835865511972,0.8472731362115333,A
0.17195217461323642,0.20896897455928332,0.4134815505318916,0.23917082633539644,F
0.7369706692018767,0.26448799777171816,0.026320036325268803,0.8001723575585786,C
0.384470149867582,0.2935773723903181,0.9934807291185704,0.5382527020160985,C
0.2649730492945228,0.44075934648453474,0.248728788594347,0.5735914807707247,D
0.10962993862419657,0.774772904663653,0.5420018537935831,0.0852893191631281,G
0.8927907156557355,0.17584209076919866,0.030273105349072682,0.24593246955763148,E
0.8705092206247529,0.4092344811084129,0.668788722021471,0.01570639950842212,A
0.6349504793105659,0.7547373803083811,0.37178084815486934,0.7110825873734908,C
0.7792682599135453,0.5126042180569721,0.4824938827030377,0.9304852827631132,B
0.4361057620847656,0.39441376006825135,0.4956091960707809,0.23019625467525773,B
0.4296400737141145,0.10721662403354759,0.38347751500861127,0.39863790133128363,D
0.9121757328997,0.7220805481516431,0.33516888935761224,0.06317593056180693,C
0.7555904920810435,0.9106311320444024,0.4795853744416516,0.3796029954861697,E
0.3975454022256498,0.6158795622650758,0.43223741077983435,0.6821194801593511,E
0.25767554502333556,0.7933115373599282,0.6013755073033041,0.016342090777080265,C
0.5226284973611247,0.9172563197855251,0.9537843763270144,0.7655972802522658,B
0.3225176558386845,0.3778372493799347,0.9107120768818537,0.2563520121802333,G
0.847896794070966,0.3871589601810185,0.660841608562304,0.739918714323408,H
0.10589539840744744,0.6697211523191431,0.030117521633052813,0.1040466502258266,B
0.14206064196745394,0.4815003225491682,0.1049930791769148,0.6018505694428049,B
0.7660023921864005,0.6351770914888218,0.1782697353367333,0.3929395832339815,H
0.499381313317834,0.5165104001046428,0.6315577070061159,0.9073131847921209,G
0.8419943929174537,0.6784225876298806,0.32874909108191674,0.1521559941226832,B
0.4824507198359731,0.8352669717557609,0.41208487854951625,0.2878474377226533,F
0.8217531877494019,0.43831225449539424,0.5607916991327099,0.9665368469873084,C
0.3272002610231737,0.6128121817347565,0.9450000506445392,0.19673330470749484,A
0.5727731262720017,0.18901432732383816,0.9542868351677483,0.7125122164482337,C
0.17590841735348428,0.6724869174301785,0.7784473124472814,0.20676356437439336,G
0.5058137341190314,0.648406224789712,0.5006179845177516,0.7090375212678206,D
0.4654147975543146,0.022684613241777285,0.6734939324264821,0.8726727543486529,E
0.8189357758494743,0.6424211980847263,0.1461040430488979,0.021797076764218604,H
0.5931691000505751,0.4007107779378556,0.364385473810808,0.6880777792335048,A
0.9022623194593611,0.534882502129587,0.1413266234641185,0.6236066201570694,F
